PC1,PC2,PC3,PC4,PC5
0.162268,0.068639,-0.176248,0.499923,-0.087670
0.292966,-0.110457,0.184176,0.197787,-0.385862
0.214364,-0.322988,0.297415,0.322648,-0.417144
-0.567012,-0.671526,0.338521,0.033394,-0.318977
0.145482,-0.770946,-0.207189,-0.111578,0.465825
0.331045,-0.315802,0.076102,-0.038768,0.544922
0.402034,0.086516,-0.203191,-0.159774,0.029773
-0.191180,0.232046,0.207683,0.177180,0.001190
0.397073,0.101948,-0.020943,0.611488,-0.314389
-0.138570,0.176868,-0.052749,0.131651,0.190684
-0.097673,0.495267,-0.043501,0.223252,0.102500
0.310354,-0.165815,0.143219,-0.442438,0.255784
-0.193311,0.073510,0.267352,0.236583,0.176560
-0.403956,0.326806,0.135694,-0.083001,0.062900
0.095467,0.102580,-0.153578,0.367464,-0.609074
0.226177,0.536226,-0.120334,0.159547,-0.049928
0.166694,-0.344692,-0.328619,-0.661070,0.326028
0.611518,-0.097843,0.230751,0.492461,0.220154
-0.162016,0.556442,-0.201037,-0.213671,0.245054
0.479273,0.186599,0.097953,0.162281,-0.120814
-0.204543,0.092555,-0.464066,-0.250690,0.065966
-0.058983,-0.231248,0.464895,0.107472,0.104969
0.483897,-0.085422,-0.467757,0.084505,0.412399
0.084286,0.123537,-0.150254,-0.030321,-0.643573
0.414431,0.424381,-0.321285,0.543616,0.006932
0.354083,0.199193,-0.745644,-0.281322,-0.353786
0.738059,0.100053,-0.341623,-0.152231,0.131542
0.009074,-0.391423,-0.463765,0.130922,-0.033945
0.156846,0.518263,0.093036,0.297293,0.187267
0.097204,0.028005,-0.554186,-0.104105,-0.537962
0.231351,-0.248132,0.068630,0.168548,0.007690
0.401269,-0.263456,0.130978,-0.431210,-0.326104
0.120826,0.299286,0.140951,0.389109,-0.287920
0.110012,0.384442,0.167816,0.063863,0.348663
-0.106781,-0.410565,-0.027374,-0.270086,-0.368372
0.272223,0.223307,-0.337895,-0.271768,-0.186556
0.010237,-0.132620,0.286821,-0.105413,0.281761
0.300853,-0.570086,0.008822,-0.081766,-0.285412
-0.086060,-0.071961,-0.181911,0.342996,-0.123944
-0.035374,-0.025986,0.030184,-0.054579,0.128907
0.144137,-0.194296,-0.028946,0.229197,-0.091782
0.033401,-0.044690,-0.194926,0.072121,-0.572672
-0.003090,0.002286,0.692209,-0.019749,-0.141841
-0.179726,-0.255005,0.011118,0.509952,0.533083
-0.223469,-0.257784,0.199484,-0.407779,-0.253707
0.021497,-0.017325,0.283801,0.020968,-0.164696
0.229301,0.525149,-0.256848,0.228155,0.378776
0.181836,-0.141644,0.083688,0.249790,0.039629
0.569359,-0.066479,0.145593,-0.129136,-0.027883
0.086796,0.156369,0.650493,0.014811,-0.023556
-0.033082,-0.289083,-0.268771,0.016358,0.125520
-0.340781,0.322815,0.674392,-0.036570,0.390536
0.033453,0.334937,0.372745,0.156289,0.194451
-0.090162,0.172184,0.096014,-0.066957,0.382832
0.135445,0.135990,0.546437,0.091931,-0.186719
-0.031704,-0.021367,-0.307234,-0.100994,0.581508
0.040643,-0.289042,-0.299662,0.117854,0.403403
0.146742,-0.160911,0.056821,0.024121,-0.217357
-0.324525,-0.002848,-0.578652,0.080889,-0.159590
-0.355676,-0.112502,-0.174399,0.271863,-0.036137
-0.285808,0.020918,-0.329301,0.270065,-0.275989
0.015858,0.148944,0.077175,0.025330,-0.335529
0.431663,0.251531,0.246781,-0.262440,-0.324816
-0.305374,-0.455655,-0.094398,0.284408,0.149281
-0.244148,0.042199,-0.374270,-0.541896,0.224192
-0.173376,0.100136,-0.060632,0.247298,-0.123242
-0.348366,0.299359,0.013116,0.061983,0.156389
-0.241897,-0.205695,0.012263,-0.084850,0.451513
-0.015731,-0.104868,0.001992,0.037578,0.069595
-0.043937,-0.555025,0.026185,0.003690,0.455838
-0.046382,-0.147720,-0.227276,0.006529,0.020662
-0.099214,-0.044265,-0.018945,-0.027917,-0.013974
-0.042241,0.169323,0.097547,-0.658237,0.135703
-0.018201,-0.169699,-0.054163,0.597843,0.437115
-0.042145,0.091015,-0.007597,-0.124850,-0.101678
0.438841,-0.313893,-0.273827,-0.428942,0.616552
-0.161217,-1.019520,-0.572283,0.448935,-0.030469
-0.323702,-0.118711,-0.202196,0.528341,0.204949
0.083402,-0.228087,0.183528,-0.486482,-0.105444
-0.349975,-0.124371,-0.389364,-0.223750,0.220013
0.093444,-0.564239,0.442666,0.115884,-0.068319
0.087328,0.013414,0.256111,0.132343,0.006936
-0.087740,-0.159677,-0.150069,-0.108812,0.227431
0.200270,-0.101420,0.652957,-0.375464,-0.006069
0.206138,0.077641,0.216147,0.469221,-0.647853
0.000051,0.340464,-0.247831,-0.415641,0.166715
0.366327,0.212385,0.098307,0.668622,0.156640
0.089531,0.414398,-0.094848,0.199057,-0.481889
0.166928,0.684120,-0.046841,0.500439,0.203205
-0.387455,-0.253523,-0.066358,0.098258,-0.340084
-0.356023,-0.254083,-0.017370,0.163460,0.130545
-0.538898,0.301358,0.325336,-0.148852,-0.066646
-0.193664,-0.083032,0.225548,0.221650,-0.029134
0.221766,0.028011,0.414867,-0.034521,-0.300754
-0.262547,-0.112775,-0.191376,-0.257794,-0.506672
-0.133388,0.367929,0.147292,0.182039,-0.022627
0.366718,-0.088534,-0.217008,0.320804,-0.082592
-0.416128,-0.203013,-0.336206,-0.100068,-0.145104
-0.042510,-0.034803,0.089237,0.150955,0.148957
-0.021488,-0.226748,-0.167482,-0.078484,0.046728
0.174273,-0.196270,0.508818,0.458523,-0.313283
0.098091,0.240939,-0.109252,-0.017607,0.289426
-0.059219,0.039748,0.459307,0.129610,-0.212384
-0.217883,-0.364283,0.099569,0.483747,-0.240005
-0.070750,0.127475,-0.027018,-0.211326,-0.259661
0.241201,-0.234999,0.273203,-0.061689,0.433254
0.027608,0.336214,0.050162,0.088890,0.113469
-0.086523,0.434969,-0.243394,-0.027590,0.722172
0.289474,-0.401684,-0.344935,0.005354,0.323736
0.484668,0.065618,0.059644,0.136215,0.127434
0.530411,-0.022191,-0.308949,-0.057176,-0.567425
0.109942,0.193750,0.070693,-0.098342,-0.062482
0.446650,0.421833,0.047263,-0.230593,-0.262773
-0.118069,-0.236583,0.074837,-0.189412,-0.514471
-0.217084,0.369378,0.495002,-0.544273,-0.264825
0.238461,0.249169,0.236745,-0.011566,-0.687117
-0.284042,0.087694,-0.378100,-0.298141,-0.093860
-0.196416,-0.311738,-0.175282,0.106120,-0.085764
-0.106324,0.254657,-0.253355,0.285282,0.130206
-0.312771,-0.399526,-0.006488,-0.195526,-0.398257
-0.189784,0.179826,-0.086921,-0.282390,-0.034320
0.435539,-0.463947,-0.263722,-0.335032,-0.489355
0.345419,0.158395,0.107848,-0.117197,0.201236
0.088412,0.322294,-0.172825,0.445477,-0.001568
0.277554,-0.164057,-0.087553,0.136873,0.302075
0.206137,0.195462,-0.786273,-0.224190,0.117322
-0.522225,-0.128767,0.778023,-0.055053,0.181113
0.025673,-0.091546,-0.607534,0.214858,-0.004405
0.076514,-0.174243,0.460863,0.608226,0.323390
-0.364571,-0.163041,-0.249247,0.072876,0.100536
0.008791,0.133513,-0.604497,0.140972,-0.046297
0.281651,0.098999,0.359986,0.126148,-0.432720
-0.047174,-0.323055,0.027923,-0.207940,0.052825
-0.289049,-0.030859,0.058112,-0.203684,0.279384
-0.196631,-0.501620,-0.035936,-0.061966,-0.165378
-0.455964,-0.181533,-0.138060,0.089807,-0.136489
0.254535,-0.559406,-0.196898,-0.467707,-0.128235
0.417696,0.061674,0.052275,0.412812,-0.245642
0.535556,-0.177971,0.159647,0.173487,-0.474878
0.199330,-0.266030,0.188040,0.130856,0.099461
-0.324045,-0.075942,0.117504,0.566154,-0.017706
-0.110657,0.631897,0.055100,-0.487668,-0.324342
0.420119,0.095324,-0.020256,0.509311,0.276372
-0.095978,-0.394649,-0.183113,-0.420733,0.086045
0.129167,0.110277,0.001386,0.031565,-0.511299
-0.353807,-0.082935,-0.169095,-0.305607,-0.123434
-0.263012,0.259138,0.082216,0.003016,-0.118328
-0.184625,0.031810,-0.327172,-0.631490,0.036921
0.273585,-0.272064,-0.125742,0.221685,-0.052170
-0.190128,0.244766,0.148157,0.189472,0.483260
0.530470,-0.307173,0.085222,0.169314,0.408252
0.180492,-0.181463,-0.058726,-0.045609,0.655436
0.030463,0.066331,0.253419,-0.045225,-0.096757
0.341744,0.302972,0.127729,0.301302,0.218984
-0.198409,-0.242937,-0.131523,-0.049876,0.074708
0.127783,-0.556670,-0.749350,0.054012,-0.444264
0.213518,0.149284,0.030961,-0.037062,-0.056505
-0.482304,0.139943,-0.274523,-0.749091,0.297586
0.077047,0.591328,0.027203,0.065340,-0.233082
-0.217463,0.125687,0.507364,0.473437,0.220759
-0.305964,0.241517,-0.082657,0.059418,0.015358
-0.138460,0.485709,-0.543636,-0.234467,-0.030576
-0.320597,0.019073,0.417741,0.047397,-0.009355
-0.565422,0.118281,-0.346379,0.399768,0.446821
-0.150891,-0.095341,-0.166444,-0.276077,0.371601
0.257139,-0.374624,-0.043707,-0.516924,-0.013002
0.028260,-0.546915,0.476041,-0.281587,-0.426369
-0.244500,0.525599,0.052157,0.084796,0.020661
0.257277,-0.440106,-0.097491,0.868450,-0.303988
0.237529,0.188171,-0.347290,0.085176,-0.069320
0.325305,-0.191142,-0.185541,0.313108,-0.168568
0.550629,-0.067809,0.303099,0.129285,0.057221
-0.070449,0.170845,-0.017101,0.025020,-0.060819
-0.145109,0.038950,-0.154050,-0.175264,0.115693
-0.044406,-0.516711,0.504065,0.160954,-0.045612
0.098186,0.325399,-0.148774,-0.164724,0.439453
0.075638,0.546565,0.211267,-0.226741,0.249309
0.026437,0.171681,-0.353814,0.164801,-0.464996
0.034371,-0.425951,0.009800,0.306737,-0.229873
0.039083,-0.289488,0.305004,0.436858,-0.142235
-0.241681,-0.353244,-0.112769,-0.096078,0.104286
0.081012,0.041048,0.007757,0.409177,0.029473
0.410627,-0.524188,0.082229,-0.122885,-0.346430
-0.181792,0.114827,0.354745,-0.305635,-0.078568
-0.139936,0.069074,-0.267684,-0.162287,0.177920
-0.187710,-0.039588,0.872131,-0.104497,0.146078
-0.067274,0.296339,0.390728,-0.760290,-0.525186
-0.073232,-0.200012,0.288483,-0.084057,-0.419700
-0.094897,-0.226760,0.004200,-0.387050,0.159645
-0.012272,0.376773,0.353099,0.056719,0.356380
0.080652,-0.193856,-0.355989,-0.117254,-0.039499
0.785518,0.338677,0.043176,-0.327539,-0.477261
0.046929,-0.044960,-0.215061,0.163260,0.084614
-0.554490,-0.185258,-0.398122,-0.532454,-0.186508
0.377862,0.129294,-0.110486,0.110206,-0.323348
0.098644,0.154418,0.123013,-0.263169,-0.167209
0.805180,-0.308773,0.039677,-0.101343,0.500480
-0.656549,0.327313,0.149046,-0.376502,0.227173
0.113405,-0.169501,-0.081544,0.200610,0.162678
0.115680,0.252521,0.140798,0.047502,0.446333
0.024175,0.436747,0.342523,0.336199,-0.171564
0.184992,0.162477,-0.239581,0.068830,-0.208924
-0.108417,-0.157946,0.017327,0.560728,-0.354600
0.212817,-0.113684,0.243269,0.518169,0.163145
-0.175497,0.336214,-0.338618,0.017805,0.183533
0.325054,-0.528690,0.102441,0.465960,0.006894
0.270454,-0.825731,-0.016391,-0.319388,0.007260
-0.323820,-0.333481,-0.304672,0.372798,-0.150725
-0.353798,0.001736,0.173759,0.064440,-0.163207
0.036805,0.031250,-0.241769,0.359352,-0.273955
-0.127631,0.083514,0.168429,-0.464542,-0.002923
-0.364658,0.148200,-0.311028,0.408135,-0.445203
0.109269,0.546391,0.025033,-0.412742,0.012504
-0.254163,-0.177133,0.406378,-0.420815,-0.583514
0.142831,-0.753167,0.187180,0.091580,-0.188478
-0.232548,0.080050,-0.214011,0.510005,0.268070
-0.148280,0.020387,0.381525,-0.342151,-0.310261
0.215119,-0.158600,0.325347,-0.002275,0.800366
-0.014116,0.079005,0.326562,-0.209192,0.371226
-0.047032,0.067557,0.110618,0.281773,-0.016483
0.496551,0.225164,0.174582,0.082251,-0.010723
0.036188,0.212374,0.240795,0.022828,0.354508
0.110432,0.025249,-0.300535,0.290515,-0.375865
-0.266245,0.352398,0.429219,-0.190470,-0.393596
-0.207212,-0.144865,0.026468,-0.168171,-0.668849
-0.463504,-0.008412,0.412739,0.080164,-0.470025
-0.268593,-0.301424,0.155364,-0.004741,0.593516
-0.042990,-0.055366,0.222729,-0.339831,0.106289
-0.725850,0.491879,0.162789,-0.202917,0.337759
-0.139272,-0.112274,0.196420,0.193085,0.239820
0.052987,0.335188,0.237420,-0.252365,-0.184132
0.090891,0.428394,0.087110,-0.157769,-0.366107
0.104916,-0.259012,-0.185690,-0.801248,0.028873
0.269574,0.084172,-0.090849,-0.164919,0.396162
0.377538,0.687884,-0.151505,-0.144759,-0.300623
-0.094681,-0.205676,0.189197,0.047964,0.335760
-0.264060,0.087058,-0.244437,-0.037131,-0.187603
-0.303319,0.029559,-0.263914,-0.030862,-0.046295
-0.203346,0.115188,0.389589,0.234515,-0.296018
0.242197,-0.183380,0.025898,0.053823,0.111444
-0.086726,-0.222493,-0.236234,0.016102,-0.147256
-0.219762,0.101626,0.668297,0.245494,-0.008831
0.024838,0.086645,-0.582019,0.026977,-0.440854
0.699251,-0.255760,0.248131,0.033756,0.097878
0.098792,0.308031,-0.208319,0.233585,-0.283238
0.345255,0.063480,-0.438127,0.036747,-0.152946
-0.121807,-0.110626,-0.550863,-0.400068,-0.558024
-0.130544,0.033289,0.057186,-0.085534,-0.118039
0.126407,0.343967,-0.278990,-0.071036,0.106078
-0.330734,-0.283915,0.457263,-0.064708,0.257899
0.459996,0.088548,0.239611,0.046046,-0.309229
-0.181969,0.331719,-0.278971,-0.111910,-0.112556
0.091696,0.190016,0.078934,0.160510,0.579352
-0.608584,0.115179,0.348843,0.325472,0.194631
0.570254,0.569870,-0.158904,0.078256,-0.111642
-0.114680,-0.198774,-0.087876,0.125754,-0.164517
0.114554,-0.345371,0.313688,0.586977,0.107509
0.207219,0.229985,-0.206982,0.466273,-0.105413
0.153519,-0.155058,-0.254791,0.508740,-0.109271
-0.346052,0.304975,0.149245,-0.129110,0.032419
0.315769,0.869264,-0.075932,0.041938,-0.092950
-0.150466,-0.637876,0.002839,0.364419,0.034821
0.218899,-0.217382,0.138052,-0.236810,-0.200312
0.438789,0.121596,0.035330,-0.203017,0.166498
0.010446,0.102595,0.482129,-0.163783,0.065025
0.516237,-0.307292,0.621532,-0.133138,0.172858
-0.125561,0.067326,-0.076022,-0.349994,0.048893
0.129763,0.047966,0.129305,-0.149422,0.070974
-0.088845,0.603887,-0.129737,-0.027855,0.307459
0.085367,-0.131623,-0.239958,0.531118,-0.611267
-0.180872,0.807167,-0.348580,0.163312,-0.233162
-0.268587,-0.360791,0.298281,0.233847,0.480079
-0.029385,0.076905,-0.266451,0.119798,-0.437994
0.631950,-0.259729,-0.003884,0.729841,-0.282890
0.362965,0.086998,-0.330942,-0.276142,-0.026982
0.272926,0.006374,0.042914,0.273721,0.414818
0.034757,0.518782,-0.100107,-0.045449,-0.036560
0.565667,0.371140,0.031788,0.200648,0.013176
-0.040854,-0.326478,-0.287894,0.148031,0.214414
0.266075,0.024622,-0.050640,-0.576455,0.154588
0.140330,0.266256,0.161767,-0.662375,-0.037205
-0.015781,0.076711,-0.169602,0.083827,0.041066
-0.308810,0.368615,-0.035604,0.398191,-0.274227
-0.169380,-0.628142,0.238577,-0.329411,0.832075
0.109687,0.547489,-0.028738,0.117733,0.254293
0.139014,-0.123142,-0.155059,-0.187154,0.007325
-0.174533,0.147251,0.063539,-0.076279,-0.350284
0.015047,-0.497222,0.070446,0.566910,0.418949
-0.336923,0.024557,-0.324633,0.160328,0.060761
-0.222446,0.213999,0.660691,-0.049180,-0.194840
-0.280061,-0.450641,-0.373638,-0.251325,0.001991
-0.289579,-0.087955,0.276210,-0.001089,-0.518924
-0.054866,0.114005,-0.084404,-0.096608,-0.091045
0.319570,-0.064399,-0.447157,0.337614,-0.430838
-0.323680,-0.059452,-0.479310,-0.247403,0.029197
0.127075,-0.244192,-0.106691,0.442685,-0.142073
-0.278083,0.532329,0.300426,0.164448,-0.552504
0.482404,-0.052606,0.155403,-0.236621,0.342021
-0.126514,0.328127,0.239660,-0.362063,0.101827
-0.099998,-0.314432,0.156727,-0.479866,-0.156782
-0.100705,0.248482,-0.073559,-0.049499,-0.018604
-0.177651,-0.286997,0.356240,0.032572,0.437892
0.272028,-0.009106,-0.384474,-0.449043,0.310618
-0.206815,0.242798,0.324326,-0.154413,-0.161285
-0.200471,0.151674,-0.010885,0.106276,0.621632
-0.044724,-0.096036,0.021668,-0.098721,0.357232
-0.378004,0.309259,0.282816,0.170915,-0.250917
-0.264352,-0.135134,-0.394041,0.383696,0.240615
0.037872,-0.447596,-0.158236,0.340325,0.007668
-0.163184,-0.402954,0.378519,-0.550147,0.023161
-0.268342,0.271663,0.027202,-0.157357,0.184376
0.360560,-0.793537,-0.433754,0.195844,-0.014218
0.210650,-0.755091,-0.194689,-0.746496,-0.131091
-0.483554,0.257212,0.118005,0.180193,-0.237397
0.255476,-0.172836,-0.246766,-0.218190,0.255162
0.361100,0.190882,-0.190603,-0.017933,0.064761
-0.267279,-0.213982,-0.245892,0.359621,-0.069707
-0.559385,0.596953,0.025484,0.210362,0.112417
0.066552,0.018657,-0.140986,-0.079877,0.041004
-0.058629,-0.017513,-0.010244,-0.575035,0.336394
0.227717,-0.125959,0.043306,0.111252,-0.018133
-0.254021,-0.246340,0.229943,-0.789128,-0.233736
0.102295,0.377642,-0.139804,-0.289849,0.031867
0.446336,0.392512,-0.094971,0.106162,0.017432
-0.254166,-0.221369,0.202557,-0.067484,0.137234
-0.132910,-0.071070,-0.264207,0.307419,0.465435
-0.191722,0.304362,-0.530558,-0.094409,0.056375
0.216685,-0.070709,0.276508,0.434136,0.217860
0.174787,0.117704,-0.048947,-0.211962,-0.153653
0.080562,0.236404,-0.119296,-0.054982,0.185950
-0.056424,-0.150711,-0.227774,0.473429,-0.220095
0.062709,-0.019086,0.002516,-0.223573,-0.373873
0.210408,-0.234408,0.037705,-0.078164,0.008159
0.090878,-0.386397,0.323561,0.032989,0.155337
-0.162649,0.036128,0.568402,0.042018,0.082784
0.313327,-0.085822,0.165465,0.086516,-0.053797
0.162382,0.022403,0.374625,0.125265,0.093171
-0.462689,0.085324,0.246956,0.425709,-0.090488
-0.259893,0.563581,0.284791,0.021486,-0.413867
-0.407506,0.125587,-0.016212,-1.046641,-0.193091
0.068588,0.349486,-0.413561,0.000022,0.006286
0.124869,-0.267290,-0.023145,-0.009622,-0.231656
-0.352117,0.297849,0.155053,0.369979,0.265354
0.293353,-0.254359,-0.334255,0.289131,0.188517
-0.027413,-0.275721,-0.200928,0.182193,0.133684
0.157384,0.097647,-0.708449,0.454868,-0.524609
-0.073339,0.277520,0.077664,-0.133128,0.036186
-0.077205,-0.103758,0.155922,-0.844984,0.301050
0.602228,0.030995,0.279162,-0.203521,-0.074391
0.017608,0.805386,0.128159,-0.072854,-0.132385
0.245490,0.324431,0.199174,0.206728,0.447378
-0.427418,0.276384,0.211004,0.802322,0.120077
0.049311,-0.064696,-0.365330,-0.276323,-0.168790
-0.180834,0.264522,0.015667,0.292440,-0.115128
0.184198,0.217733,-0.062281,-0.016090,0.686542
0.119015,-0.447120,0.000133,-0.571577,-0.179437
-0.207322,0.004744,0.036796,0.164559,-0.188092
0.202201,0.140914,0.029132,0.109564,0.165231
0.018662,-0.266704,-0.472926,0.015256,0.125090
0.740478,0.120803,-0.040251,0.002241,-0.514466
-0.275014,0.297470,0.396158,0.508925,-0.073410
0.207491,-0.003276,0.049538,0.151120,-0.157524
0.147755,0.271908,-0.030420,0.241708,-0.116447
0.644845,0.163211,0.177195,0.279715,-0.193403
0.168101,0.072852,-0.174129,-0.152068,-0.296337
0.055175,0.038468,-0.337250,0.201682,-0.109345
-0.008828,0.211297,-0.025798,0.497058,-0.216873
-0.213596,0.117576,-0.406246,0.617963,-0.020007
-0.016529,-0.372264,0.129037,0.246101,-0.354544
0.282445,-0.149597,0.042608,0.199382,-0.058578
-0.433595,0.373976,-0.087465,-0.602206,-0.405455
0.001411,0.137430,0.085218,-0.158282,-0.232233
0.056364,-0.901598,0.086946,0.069604,0.281649
0.249153,-0.156209,0.107291,0.113094,0.092009
-0.175613,-0.371768,-0.084409,-0.539154,0.541928
-0.206800,-0.185501,-0.132550,-0.097010,-0.470245
-0.059638,-0.006899,-0.245602,-0.137004,0.015815
0.243866,0.077745,-0.464039,-0.192496,0.039773
-0.025738,-0.141235,0.176369,0.006793,0.161293
0.378144,0.089948,-0.007324,0.316786,-0.017407
0.102341,-0.140226,-0.271756,0.270428,0.080794
0.259867,-0.194708,0.061911,0.345451,-0.130874
0.042404,0.313026,-0.057528,0.005389,-0.152053
0.102536,0.266397,0.326038,0.367503,0.337197
0.015577,-0.005125,0.072394,0.215229,0.201445
0.568904,-0.381949,-0.309036,-0.625021,-0.255399
-0.291283,0.207306,0.653548,-0.290368,-0.346514
-0.040554,0.209526,-0.179891,0.700619,-0.127399
-0.172046,0.193428,0.196921,-0.107592,0.087483
-0.009952,-0.117355,0.070111,-0.025493,-0.139637
0.489527,0.323886,0.154199,-0.606152,0.254403
0.105769,0.345791,-0.540702,-0.390372,0.091778
-0.155545,-0.138774,-0.657260,-0.504687,-0.084033
0.031266,0.570031,0.155999,0.126853,0.507977
-0.435286,-0.033470,0.340242,0.033952,-0.057208
-0.116219,0.382404,-0.451628,0.214191,-0.102921
0.455213,0.937203,0.239104,-0.009474,0.155877
-0.016057,-0.265695,-0.363634,0.046900,-0.094069
-0.213825,-0.151416,0.229228,0.225723,-0.036483
0.197223,-0.450730,-0.323651,-0.164411,0.421962
-0.093258,0.152942,0.057871,0.470123,0.067748
-0.152609,0.394615,-0.022421,-0.098053,-0.033867
0.001633,-0.117763,0.351251,-0.308797,-0.622692
-0.201153,0.197106,-0.090424,0.279064,-0.933899
-0.591748,-0.310969,-0.391080,-0.612581,0.124343
0.331924,-0.176359,0.119892,-0.275082,-0.076808
0.016250,0.367167,-0.012842,-0.059913,-0.623279
0.085262,0.353309,0.189102,-0.512706,-0.451614
-0.346985,0.104819,-0.157417,0.486436,-0.252048
0.382468,0.244675,-0.296087,-0.406366,0.173875
0.328123,0.251905,-0.202183,0.074770,-0.002945
0.021426,0.136876,-0.038228,0.071633,0.065988
0.429330,0.004878,-0.468269,0.092701,0.591051
-0.249053,0.049716,-0.068661,-0.219520,-0.007197
-0.705963,-0.125707,0.020874,-0.300469,0.387796
-0.517243,0.320340,0.044130,-0.165871,-0.057469
-0.191097,-0.153150,0.360072,0.081295,-0.482951
0.007922,0.510624,0.164894,0.037656,0.121278
0.405556,0.757374,0.245037,0.106937,0.479941
-0.294538,0.157323,0.697129,0.342095,-0.466124
0.267063,-0.153479,0.179888,-0.295256,0.350523
0.148023,-0.126760,-0.181890,-0.267240,0.031585
-0.265596,-0.048121,-0.017950,0.109199,-0.378932
0.715449,-0.697338,-0.395042,0.029698,0.264688
-0.029648,-0.190516,-0.671035,-0.397796,0.422809
-0.341649,0.182873,0.770814,-0.146550,0.009869
-0.512214,-0.154807,-0.338093,0.164276,-0.281801
-0.135352,0.558324,-0.093443,0.188460,-0.667787
0.093868,0.186342,0.122254,0.123278,0.067692
-0.321023,0.075804,0.154113,0.278399,-0.312900
0.088034,0.073603,0.069876,-0.191178,-0.135270
0.080106,0.117899,0.198058,-0.343843,0.668146
0.095019,-0.385253,-0.056021,0.141545,0.120978
-0.463959,0.221430,-0.061239,0.061569,0.191996
-0.343522,-0.092237,0.076791,-0.206583,0.226675
0.434774,-0.198403,0.255918,0.081155,-0.135377
-0.406816,-0.371607,-0.010563,0.532121,-0.219812
-0.090657,-0.246872,-0.094502,0.031228,0.059511
0.585529,-0.215349,-0.336182,-0.164385,-0.007304
0.302451,0.335980,-0.044185,0.058450,-0.319682
-0.143035,-0.188956,0.246718,-0.078296,0.201918
